,date,open,close,high,low,volume
270,2020-02-19,282.64,258.45,285.0,251.56,705973.72988
271,2020-02-20,258.44,256.96,264.33,245.34,972969.71691
272,2020-02-21,256.97,265.27,268.24,253.61,525827.8734
273,2020-02-22,265.32,261.57,266.81,256.0,313062.52133
274,2020-02-23,261.55,274.48,275.68,261.02,444740.82883
275,2020-02-24,274.5,265.52,277.2,257.09,696591.72983
276,2020-02-25,265.47,246.67,266.22,244.44,774791.01027
277,2020-02-26,246.67,223.93,250.32,215.66,1395879.41507
278,2020-02-27,223.98,227.79,238.3,210.0,1273793.11658
279,2020-02-28,227.73,226.76,234.67,214.01,1054994.92397
280,2020-02-29,226.76,217.21,233.0,217.0,546866.6851
281,2020-03-01,217.29,217.81,227.89,212.36,715016.01941
282,2020-03-02,217.81,231.97,234.4,216.07,810051.4833
283,2020-03-03,232.1,223.91,232.46,219.57,741498.54825
284,2020-03-04,223.84,224.26,228.85,220.23,443780.33772
285,2020-03-05,224.26,228.38,234.09,224.23,601479.87587
286,2020-03-06,228.38,244.88,245.16,227.33,628147.3257
287,2020-03-07,244.93,237.23,251.93,236.0,633748.89662
288,2020-03-08,237.23,199.43,237.23,195.5,1278973.53741
289,2020-03-09,199.43,202.81,208.62,190.0,1661331.83553
290,2020-03-10,202.79,200.7,206.2,195.54,1020260.107
291,2020-03-11,200.74,194.61,203.18,181.73,1079824.90167
292,2020-03-12,194.61,107.82,195.55,101.2,3814533.14046
293,2020-03-13,107.67,134.06,139.68,86.0,4663239.92861
294,2020-03-14,134.06,122.54,134.68,120.0,1237674.88642
295,2020-03-15,122.54,123.78,133.5,120.16,1312950.90137
296,2020-03-16,123.82,111.02,124.33,101.1,2442064.14448
297,2020-03-17,111.02,115.67,120.8,109.38,1295108.4848
298,2020-03-18,115.67,118.11,118.5,109.86,1201850.31275
299,2020-03-19,118.11,136.3,143.13,115.46,1801071.18816
300,2020-03-20,136.3,133.48,152.55,116.74,2504057.63799
301,2020-03-21,133.49,132.66,137.49,125.69,1231842.11121
302,2020-03-22,132.63,122.32,137.13,121.1,1055699.86532
303,2020-03-23,122.31,135.92,137.5,119.5,1436796.12449
304,2020-03-24,135.89,138.42,143.36,132.2,1244377.16334
305,2020-03-25,138.42,136.1,142.33,132.54,1034248.74369
306,2020-03-26,136.11,138.4,139.74,133.26,751060.63102
307,2020-03-27,138.4,131.33,141.27,129.68,706948.54559
308,2020-03-28,131.33,130.98,132.97,124.88,896032.10594
309,2020-03-29,130.94,124.5,131.84,123.81,543997.0
